who_region,year,indicator_code,avg_value
African,2008,diab_tx_crude,17.970218684042553
African,2008,diab_tx_std,19.300134830851064
African,2008,htn_ctrl_crude,5.171276595744681
African,2008,htn_ctrl_std,5.3319148936170215
African,2008,htn_tx_crude,17.056382978723402
African,2008,htn_tx_std,18.282978723404256
African,2009,diab_tx_crude,18.086853790425533
African,2009,diab_tx_std,19.457711832978724
African,2009,htn_ctrl_crude,5.544680851063831
African,2009,htn_ctrl_std,5.731914893617021
African,2009,htn_tx_crude,17.70744680851064
African,2009,htn_tx_std,19.00851063829787
African,2010,diab_tx_crude,18.214206975531916
African,2010,diab_tx_std,19.623990287234044
African,2010,htn_ctrl_crude,5.951063829787234
African,2010,htn_ctrl_std,6.1680851063829785
African,2010,htn_tx_crude,18.378723404255318
African,2010,htn_tx_std,19.75
African,2011,diab_tx_crude,18.352760932978722
African,2011,diab_tx_std,19.797734858510637
African,2011,htn_ctrl_crude,6.381914893617021
African,2011,htn_ctrl_std,6.638297872340425
African,2011,htn_tx_crude,19.05
African,2011,htn_tx_std,20.49787234042553
African,2012,diab_tx_crude,18.50375094468085
African,2012,diab_tx_std,19.978488843617022
African,2012,htn_ctrl_crude,6.859574468085106
African,2012,htn_ctrl_std,7.15
African,2012,htn_tx_crude,19.727659574468085
African,2012,htn_tx_std,21.26595744680851
African,2013,diab_tx_crude,18.663395932978723
African,2013,diab_tx_std,20.164466218085106
African,2013,htn_ctrl_crude,7.358510638297873
African,2013,htn_ctrl_std,7.6978723404255325
African,2013,htn_tx_crude,20.419148936170213
African,2013,htn_tx_std,22.03191489361702
African,2014,diab_tx_crude,18.828287473404256
African,2014,diab_tx_std,20.354288695744682
African,2014,htn_ctrl_crude,7.87872340425532
African,2014,htn_ctrl_std,8.267021276595745
African,2014,htn_tx_crude,21.11063829787234
African,2014,htn_tx_std,22.804255319148936
African,2015,diab_tx_crude,18.998791623404255
African,2015,diab_tx_std,20.54672565212766
African,2015,htn_ctrl_crude,8.431914893617021
African,2015,htn_ctrl_std,8.86595744680851
African,2015,htn_tx_crude,21.81276595744681
African,2015,htn_tx_std,23.57340425531915
African,2016,diab_tx_crude,19.1752461893617
African,2016,diab_tx_std,20.741845285106383
African,2016,htn_ctrl_crude,9.01063829787234
African,2016,htn_ctrl_std,9.495744680851065
African,2016,htn_tx_crude,22.532978723404256
African,2016,htn_tx_std,24.376595744680852
African,2017,diab_tx_crude,19.363592785106384
African,2017,diab_tx_std,20.94183945531915
African,2017,htn_ctrl_crude,9.622340425531915
African,2017,htn_ctrl_std,10.157446808510638
African,2017,htn_tx_crude,23.251063829787235
African,2017,htn_tx_std,25.174468085106383
African,2018,diab_tx_crude,19.564342579787237
African,2018,diab_tx_std,21.14966528829787
African,2018,htn_ctrl_crude,10.291489361702128
African,2018,htn_ctrl_std,10.893617021276595
African,2018,htn_tx_crude,23.998936170212765
African,2018,htn_tx_std,25.991489361702126
African,2019,diab_tx_crude,19.777966810638297
African,2019,diab_tx_std,21.36990565319149
African,2019,htn_ctrl_crude,11.02659574468085
African,2019,htn_ctrl_std,11.690425531914894
African,2019,htn_tx_crude,24.782978723404256
African,2019,htn_tx_std,26.837234042553188
African,2020,diab_tx_crude,19.999624430851064
African,2020,diab_tx_std,21.602999015957447
African,2021,diab_tx_crude,20.231487224468086
African,2021,diab_tx_std,21.849986586170214
African,2022,diab_tx_crude,20.48126384468085
African,2022,diab_tx_std,22.110651486170216
Americas,1990,diab_tx_crude,36.69148095833334
Americas,1990,diab_tx_std,37.11025551388889
Americas,1990,htn_ctrl_crude,7.140277777777778
Americas,1990,htn_ctrl_std,7.1819444444444445
Americas,1990,htn_tx_crude,26.177777777777777
Americas,1990,htn_tx_std,26.519444444444446
Americas,1991,diab_tx_crude,37.02743395833333
Americas,1991,diab_tx_std,37.51445415277778
Americas,1991,htn_ctrl_crude,7.361111111111111
Americas,1991,htn_ctrl_std,7.398611111111112
Americas,1991,htn_tx_crude,26.929166666666667
Americas,1991,htn_tx_std,27.329166666666666
Americas,1992,diab_tx_crude,37.37230748611111
Americas,1992,diab_tx_std,37.92571919444444
Americas,1992,htn_ctrl_crude,7.638888888888889
Americas,1992,htn_ctrl_std,7.672222222222222
Americas,1992,htn_tx_crude,27.72361111111111
Americas,1992,htn_tx_std,28.186111111111114
Americas,1993,diab_tx_crude,37.723061
Americas,1993,diab_tx_std,38.343198236111114
Americas,1993,htn_ctrl_crude,7.9541666666666675
Americas,1993,htn_ctrl_std,8.002777777777778
Americas,1993,htn_tx_crude,28.556944444444444
Americas,1993,htn_tx_std,29.068055555555556
Americas,1994,diab_tx_crude,38.07594623611111
Americas,1994,diab_tx_std,38.762153069444444
Americas,1994,htn_ctrl_crude,8.338888888888889
Americas,1994,htn_ctrl_std,8.402777777777779
Americas,1994,htn_tx_crude,29.431944444444444
Americas,1994,htn_tx_std,30.005555555555556
Americas,1995,diab_tx_crude,38.43350170833333
Americas,1995,diab_tx_std,39.18105119444445
Americas,1995,htn_ctrl_crude,8.786111111111111
Americas,1995,htn_ctrl_std,8.854166666666666
Americas,1995,htn_tx_crude,30.35694444444444
Americas,1995,htn_tx_std,30.970833333333335
Americas,1996,diab_tx_crude,38.79953472222222
Americas,1996,diab_tx_std,39.59924031944444
Americas,1996,htn_ctrl_crude,9.297222222222222
Americas,1996,htn_ctrl_std,9.375
Americas,1996,htn_tx_crude,31.299999999999997
Americas,1996,htn_tx_std,31.966666666666665
Americas,1997,diab_tx_crude,39.17217054166667
Americas,1997,diab_tx_std,40.01526248611111
Americas,1997,htn_ctrl_crude,9.866666666666667
Americas,1997,htn_ctrl_std,9.945833333333333
Americas,1997,htn_tx_crude,32.28333333333333
Americas,1997,htn_tx_std,32.99444444444444
Americas,1998,diab_tx_crude,39.54970473611112
Americas,1998,diab_tx_std,40.42423851388889
Americas,1998,htn_ctrl_crude,10.4875
Americas,1998,htn_ctrl_std,10.566666666666666
Americas,1998,htn_tx_crude,33.297222222222224
Americas,1998,htn_tx_std,34.048611111111114
Americas,1999,diab_tx_crude,39.93496841666667
Americas,1999,diab_tx_std,40.82839327777778
Americas,1999,htn_ctrl_crude,11.144444444444444
Americas,1999,htn_ctrl_std,11.23611111111111
Americas,1999,htn_tx_crude,34.33888888888889
Americas,1999,htn_tx_std,35.11805555555556
Americas,2000,diab_tx_crude,40.322034305555555
Americas,2000,diab_tx_std,41.22540645833333
Americas,2000,htn_ctrl_crude,11.865277777777777
Americas,2000,htn_ctrl_std,11.954166666666667
Americas,2000,htn_tx_crude,35.43472222222223
Americas,2000,htn_tx_std,36.230555555555554
Americas,2001,diab_tx_crude,40.708935374999996
Americas,2001,diab_tx_std,41.61713283333333
Americas,2001,htn_ctrl_crude,12.651388888888889
Americas,2001,htn_ctrl_std,12.76388888888889
Americas,2001,htn_tx_crude,36.57083333333333
Americas,2001,htn_tx_std,37.390277777777776
Americas,2002,diab_tx_crude,41.09317863888889
Americas,2002,diab_tx_std,42.00114433333333
Americas,2002,htn_ctrl_crude,13.515277777777778
Americas,2002,htn_ctrl_std,13.634722222222223
Americas,2002,htn_tx_crude,37.75555555555556
Americas,2002,htn_tx_std,38.604166666666664
Americas,2003,diab_tx_crude,41.47705036111111
Americas,2003,diab_tx_std,42.376099958333334
Americas,2003,htn_ctrl_crude,14.468055555555557
Americas,2003,htn_ctrl_std,14.58472222222222
Americas,2003,htn_tx_crude,38.99861111111111
Americas,2003,htn_tx_std,39.84722222222222
Americas,2004,diab_tx_crude,41.85473348611111
Americas,2004,diab_tx_std,42.738226625
Americas,2004,htn_ctrl_crude,15.47361111111111
Americas,2004,htn_ctrl_std,15.587499999999999
Americas,2004,htn_tx_crude,40.270833333333336
Americas,2004,htn_tx_std,41.11666666666667
Americas,2005,diab_tx_crude,42.22474563888889
Americas,2005,diab_tx_std,43.085921069444446
Americas,2005,htn_ctrl_crude,16.490277777777777
Americas,2005,htn_ctrl_std,16.620833333333334
Americas,2005,htn_tx_crude,41.548611111111114
Americas,2005,htn_tx_std,42.37361111111111
Americas,2006,diab_tx_crude,42.581569916666666
Americas,2006,diab_tx_std,43.41208634722222
Americas,2006,htn_ctrl_crude,17.51388888888889
Americas,2006,htn_ctrl_std,17.647222222222222
Americas,2006,htn_tx_crude,42.793055555555554
Americas,2006,htn_tx_std,43.580555555555556
Americas,2007,diab_tx_crude,42.93234351388889
Americas,2007,diab_tx_std,43.722364125
Americas,2007,htn_ctrl_crude,18.518055555555556
Americas,2007,htn_ctrl_std,18.631944444444443
Americas,2007,htn_tx_crude,43.99722222222223
Americas,2007,htn_tx_std,44.730555555555554
Americas,2008,diab_tx_crude,43.286847944444446
Americas,2008,diab_tx_std,44.02610552777778
Americas,2008,htn_ctrl_crude,19.494444444444444
Americas,2008,htn_ctrl_std,19.61388888888889
Americas,2008,htn_tx_crude,45.15416666666667
Americas,2008,htn_tx_std,45.81944444444444
Americas,2009,diab_tx_crude,43.64956794444444
Americas,2009,diab_tx_std,44.32940222222223
Americas,2009,htn_ctrl_crude,20.4375
Americas,2009,htn_ctrl_std,20.540277777777778
Americas,2009,htn_tx_crude,46.230555555555554
Americas,2009,htn_tx_std,46.833333333333336
Americas,2010,diab_tx_crude,44.01635177777777
Americas,2010,diab_tx_std,44.632966430555555
Americas,2010,htn_ctrl_crude,21.345833333333335
Americas,2010,htn_ctrl_std,21.4375
Americas,2010,htn_tx_crude,47.24861111111111
Americas,2010,htn_tx_std,47.75833333333333
Americas,2011,diab_tx_crude,44.38578779166667
Americas,2011,diab_tx_std,44.940157291666665
Americas,2011,htn_ctrl_crude,22.21527777777778
Americas,2011,htn_ctrl_std,22.288888888888888
Americas,2011,htn_tx_crude,48.14861111111111
Americas,2011,htn_tx_std,48.59027777777778
Americas,2012,diab_tx_crude,44.766369625
Americas,2012,diab_tx_std,45.25334675
Americas,2012,htn_ctrl_crude,23.02777777777778
Americas,2012,htn_ctrl_std,23.09722222222222
Americas,2012,htn_tx_crude,48.96388888888889
Americas,2012,htn_tx_std,49.327777777777776
Americas,2013,diab_tx_crude,45.14458426388889
Americas,2013,diab_tx_std,45.56557995833333
Americas,2013,htn_ctrl_crude,23.78611111111111
Americas,2013,htn_ctrl_std,23.829166666666666
Americas,2013,htn_tx_crude,49.666666666666664
Americas,2013,htn_tx_std,49.95972222222222
Americas,2014,diab_tx_crude,45.51752008333333
Americas,2014,diab_tx_std,45.86726368055556
Americas,2014,htn_ctrl_crude,24.4625
Americas,2014,htn_ctrl_std,24.47361111111111
Americas,2014,htn_tx_crude,50.28194444444445
Americas,2014,htn_tx_std,50.46944444444445
Americas,2015,diab_tx_crude,45.88700445833334
Americas,2015,diab_tx_std,46.151871666666665
Americas,2015,htn_ctrl_crude,25.052777777777777
Americas,2015,htn_ctrl_std,25.0375
Americas,2015,htn_tx_crude,50.80277777777778
Americas,2015,htn_tx_std,50.888888888888886
Americas,2016,diab_tx_crude,46.25152131944444
Americas,2016,diab_tx_std,46.417414666666666
Americas,2016,htn_ctrl_crude,25.586111111111112
Americas,2016,htn_ctrl_std,25.53472222222222
Americas,2016,htn_tx_crude,51.24444444444444
Americas,2016,htn_tx_std,51.24722222222223
Americas,2017,diab_tx_crude,46.606928930555554
Americas,2017,diab_tx_std,46.66648547222222
Americas,2017,htn_ctrl_crude,26.056944444444444
Americas,2017,htn_ctrl_std,25.980555555555554
Americas,2017,htn_tx_crude,51.625
Americas,2017,htn_tx_std,51.513888888888886
Americas,2018,diab_tx_crude,46.939231569444445
Americas,2018,diab_tx_std,46.90412376388889
Americas,2018,htn_ctrl_crude,26.575000000000003
Americas,2018,htn_ctrl_std,26.45138888888889
Americas,2018,htn_tx_crude,51.986111111111114
Americas,2018,htn_tx_std,51.769444444444446
Americas,2019,diab_tx_crude,47.26827045833333
Americas,2019,diab_tx_std,47.133474722222225
Americas,2019,htn_ctrl_crude,27.12777777777778
Americas,2019,htn_ctrl_std,26.955555555555556
Americas,2019,htn_tx_crude,52.354166666666664
Americas,2019,htn_tx_std,52.013888888888886
Americas,2020,diab_tx_crude,47.587682722222226
Americas,2020,diab_tx_std,47.35733847222222
Americas,2021,diab_tx_crude,47.880068249999994
Americas,2021,diab_tx_std,47.57987658333334
Americas,2022,diab_tx_crude,48.172539791666665
Americas,2022,diab_tx_std,47.79441008333333
Eastern Mediterranean,1990,diab_tx_crude,32.583825431818184
Eastern Mediterranean,1990,diab_tx_std,34.01104518181818
Eastern Mediterranean,1990,htn_ctrl_crude,4.152272727272727
Eastern Mediterranean,1990,htn_ctrl_std,4.265909090909091
Eastern Mediterranean,1990,htn_tx_crude,17.870454545454546
Eastern Mediterranean,1990,htn_tx_std,19.597727272727273
Eastern Mediterranean,1991,diab_tx_crude,32.88772506818182
Eastern Mediterranean,1991,diab_tx_std,34.389396181818185
Eastern Mediterranean,1991,htn_ctrl_crude,4.113636363636363
Eastern Mediterranean,1991,htn_ctrl_std,4.236363636363636
Eastern Mediterranean,1991,htn_tx_crude,18.204545454545453
Eastern Mediterranean,1991,htn_tx_std,20.027272727272727
Eastern Mediterranean,1992,diab_tx_crude,33.19717306818182
Eastern Mediterranean,1992,diab_tx_std,34.77677140909091
Eastern Mediterranean,1992,htn_ctrl_crude,4.097727272727273
Eastern Mediterranean,1992,htn_ctrl_std,4.238636363636363
Eastern Mediterranean,1992,htn_tx_crude,18.563636363636363
Eastern Mediterranean,1992,htn_tx_std,20.49318181818182
Eastern Mediterranean,1993,diab_tx_crude,33.49733470454545
Eastern Mediterranean,1993,diab_tx_std,35.17298720454546
Eastern Mediterranean,1993,htn_ctrl_crude,4.111363636363636
Eastern Mediterranean,1993,htn_ctrl_std,4.2704545454545455
Eastern Mediterranean,1993,htn_tx_crude,18.936363636363637
Eastern Mediterranean,1993,htn_tx_std,20.986363636363635
Eastern Mediterranean,1994,diab_tx_crude,33.76612336363636
Eastern Mediterranean,1994,diab_tx_std,35.5780185
Eastern Mediterranean,1994,htn_ctrl_crude,4.1477272727272725
Eastern Mediterranean,1994,htn_ctrl_std,4.336363636363637
Eastern Mediterranean,1994,htn_tx_crude,19.345454545454547
Eastern Mediterranean,1994,htn_tx_std,21.518181818181816
Eastern Mediterranean,1995,diab_tx_crude,34.04976861363636
Eastern Mediterranean,1995,diab_tx_std,35.993019227272725
Eastern Mediterranean,1995,htn_ctrl_crude,4.247727272727273
Eastern Mediterranean,1995,htn_ctrl_std,4.452272727272727
Eastern Mediterranean,1995,htn_tx_crude,19.78181818181818
Eastern Mediterranean,1995,htn_tx_std,22.09090909090909
Eastern Mediterranean,1996,diab_tx_crude,34.39894640909091
Eastern Mediterranean,1996,diab_tx_std,36.419529181818184
Eastern Mediterranean,1996,htn_ctrl_crude,4.365909090909091
Eastern Mediterranean,1996,htn_ctrl_std,4.6068181818181815
Eastern Mediterranean,1996,htn_tx_crude,20.313636363636363
Eastern Mediterranean,1996,htn_tx_std,22.71136363636364
Eastern Mediterranean,1997,diab_tx_crude,34.78884959090909
Eastern Mediterranean,1997,diab_tx_std,36.857808
Eastern Mediterranean,1997,htn_ctrl_crude,4.534090909090909
Eastern Mediterranean,1997,htn_ctrl_std,4.781818181818182
Eastern Mediterranean,1997,htn_tx_crude,20.879545454545454
Eastern Mediterranean,1997,htn_tx_std,23.375
Eastern Mediterranean,1998,diab_tx_crude,35.195741568181816
Eastern Mediterranean,1998,diab_tx_std,37.30912011363636
Eastern Mediterranean,1998,htn_ctrl_crude,4.738636363636363
Eastern Mediterranean,1998,htn_ctrl_std,5.0
Eastern Mediterranean,1998,htn_tx_crude,21.5
Eastern Mediterranean,1998,htn_tx_std,24.088636363636365
Eastern Mediterranean,1999,diab_tx_crude,35.61709788636364
Eastern Mediterranean,1999,diab_tx_std,37.773753886363636
Eastern Mediterranean,1999,htn_ctrl_crude,4.970454545454546
Eastern Mediterranean,1999,htn_ctrl_std,5.2749999999999995
Eastern Mediterranean,1999,htn_tx_crude,22.188636363636363
Eastern Mediterranean,1999,htn_tx_std,24.86590909090909
Eastern Mediterranean,2000,diab_tx_crude,36.04957713636364
Eastern Mediterranean,2000,diab_tx_std,38.253001136363636
Eastern Mediterranean,2000,htn_ctrl_crude,5.2704545454545455
Eastern Mediterranean,2000,htn_ctrl_std,5.613636363636363
Eastern Mediterranean,2000,htn_tx_crude,22.929545454545455
Eastern Mediterranean,2000,htn_tx_std,25.704545454545453
Eastern Mediterranean,2001,diab_tx_crude,36.49078895454546
Eastern Mediterranean,2001,diab_tx_std,38.74612411363636
Eastern Mediterranean,2001,htn_ctrl_crude,5.631818181818182
Eastern Mediterranean,2001,htn_ctrl_std,6.013636363636365
Eastern Mediterranean,2001,htn_tx_crude,23.738636363636363
Eastern Mediterranean,2001,htn_tx_std,26.629545454545454
Eastern Mediterranean,2002,diab_tx_crude,36.94656934090909
Eastern Mediterranean,2002,diab_tx_std,39.25748631818182
Eastern Mediterranean,2002,htn_ctrl_crude,6.056818181818182
Eastern Mediterranean,2002,htn_ctrl_std,6.488636363636363
Eastern Mediterranean,2002,htn_tx_crude,24.63181818181818
Eastern Mediterranean,2002,htn_tx_std,27.65
Eastern Mediterranean,2003,diab_tx_crude,37.41297218181818
Eastern Mediterranean,2003,diab_tx_std,39.78629963636364
Eastern Mediterranean,2003,htn_ctrl_crude,6.581818181818182
Eastern Mediterranean,2003,htn_ctrl_std,7.072727272727272
Eastern Mediterranean,2003,htn_tx_crude,25.597727272727273
Eastern Mediterranean,2003,htn_tx_std,28.745454545454546
Eastern Mediterranean,2004,diab_tx_crude,37.88349397727273
Eastern Mediterranean,2004,diab_tx_std,40.32246681818182
Eastern Mediterranean,2004,htn_ctrl_crude,7.1863636363636365
Eastern Mediterranean,2004,htn_ctrl_std,7.734090909090909
Eastern Mediterranean,2004,htn_tx_crude,26.622727272727275
Eastern Mediterranean,2004,htn_tx_std,29.91818181818182
Eastern Mediterranean,2005,diab_tx_crude,38.36253275
Eastern Mediterranean,2005,diab_tx_std,40.86104188636364
Eastern Mediterranean,2005,htn_ctrl_crude,7.861363636363635
Eastern Mediterranean,2005,htn_ctrl_std,8.48409090909091
Eastern Mediterranean,2005,htn_tx_crude,27.688636363636363
Eastern Mediterranean,2005,htn_tx_std,31.1
Eastern Mediterranean,2006,diab_tx_crude,38.82667759090909
Eastern Mediterranean,2006,diab_tx_std,41.39577881818182
Eastern Mediterranean,2006,htn_ctrl_crude,8.581818181818182
Eastern Mediterranean,2006,htn_ctrl_std,9.295454545454545
Eastern Mediterranean,2006,htn_tx_crude,28.686363636363637
Eastern Mediterranean,2006,htn_tx_std,32.27045454545455
Eastern Mediterranean,2007,diab_tx_crude,39.257588295454546
Eastern Mediterranean,2007,diab_tx_std,41.92263838636364
Eastern Mediterranean,2007,htn_ctrl_crude,9.318181818181818
Eastern Mediterranean,2007,htn_ctrl_std,10.127272727272727
Eastern Mediterranean,2007,htn_tx_crude,29.645454545454548
Eastern Mediterranean,2007,htn_tx_std,33.38409090909091
Eastern Mediterranean,2008,diab_tx_crude,39.68516636363636
Eastern Mediterranean,2008,diab_tx_std,42.44196397727273
Eastern Mediterranean,2008,htn_ctrl_crude,10.063636363636364
Eastern Mediterranean,2008,htn_ctrl_std,10.970454545454546
Eastern Mediterranean,2008,htn_tx_crude,30.556818181818183
Eastern Mediterranean,2008,htn_tx_std,34.425000000000004
Eastern Mediterranean,2009,diab_tx_crude,40.12140002272727
Eastern Mediterranean,2009,diab_tx_std,42.95328615909091
Eastern Mediterranean,2009,htn_ctrl_crude,10.784090909090908
Eastern Mediterranean,2009,htn_ctrl_std,11.770454545454545
Eastern Mediterranean,2009,htn_tx_crude,31.393181818181816
Eastern Mediterranean,2009,htn_tx_std,35.39090909090909
Eastern Mediterranean,2010,diab_tx_crude,40.55784538636363
Eastern Mediterranean,2010,diab_tx_std,43.45099136363636
Eastern Mediterranean,2010,htn_ctrl_crude,11.495454545454546
Eastern Mediterranean,2010,htn_ctrl_std,12.586363636363636
Eastern Mediterranean,2010,htn_tx_crude,32.18181818181818
Eastern Mediterranean,2010,htn_tx_std,36.279545454545456
Eastern Mediterranean,2011,diab_tx_crude,40.99089263636363
Eastern Mediterranean,2011,diab_tx_std,43.92775420454546
Eastern Mediterranean,2011,htn_ctrl_crude,12.2
Eastern Mediterranean,2011,htn_ctrl_std,13.370454545454544
Eastern Mediterranean,2011,htn_tx_crude,32.91818181818182
Eastern Mediterranean,2011,htn_tx_std,37.08863636363637
Eastern Mediterranean,2012,diab_tx_crude,41.40360090909091
Eastern Mediterranean,2012,diab_tx_std,44.369828250000005
Eastern Mediterranean,2012,htn_ctrl_crude,12.888636363636364
Eastern Mediterranean,2012,htn_ctrl_std,14.145454545454545
Eastern Mediterranean,2012,htn_tx_crude,33.59090909090909
Eastern Mediterranean,2012,htn_tx_std,37.824999999999996
Eastern Mediterranean,2013,diab_tx_crude,41.77836588636364
Eastern Mediterranean,2013,diab_tx_std,44.764329454545454
Eastern Mediterranean,2013,htn_ctrl_crude,13.52727272727273
Eastern Mediterranean,2013,htn_ctrl_std,14.865909090909092
Eastern Mediterranean,2013,htn_tx_crude,34.19318181818182
Eastern Mediterranean,2013,htn_tx_std,38.46363636363637
Eastern Mediterranean,2014,diab_tx_crude,42.10295879545455
Eastern Mediterranean,2014,diab_tx_std,45.10085075
Eastern Mediterranean,2014,htn_ctrl_crude,14.115909090909092
Eastern Mediterranean,2014,htn_ctrl_std,15.518181818181818
Eastern Mediterranean,2014,htn_tx_crude,34.73636363636364
Eastern Mediterranean,2014,htn_tx_std,39.02272727272727
Eastern Mediterranean,2015,diab_tx_crude,42.3681075
Eastern Mediterranean,2015,diab_tx_std,45.37318870454545
Eastern Mediterranean,2015,htn_ctrl_crude,14.661363636363637
